Item,Address,Latitude,Longitude
326,"14450 WOODINVILLE-REDMOND RD NE, 109, WOODINVILLE, WA 98072, USA",,
327,"17010 INTERNATIONAL BLVD, SEA TAC, WA 98188, USA",,
328,"4005 AIRPORT WAY S, SEATTLE, WA 98108, USA",47.5677825,-122.3228918
329,"4001 AIRPORT WAY S, Seattle, WA 98108, USA",47.5679203,-122.3228984
330,"13176 NEWCASTLE COMMONS DR, B, NEWCASTLE, WA 98059, USA",,
331,"1052 NE PARK DR, #302, ISSAQUAH, WA 98029, USA",,
332,"31246 PACIFIC HWY S, Federal Way, WA 98003, USA",47.3213693,-122.312904
333,"7347 35TH AVE NE, Seattle, WA 98115, USA",47.6829019,-122.290871
334,"3928 S GRAHAM ST, SEATTLE, WA 98118, USA",47.5465855,-122.2821024
335,"1833 BROADWAY, SEATTLE, WA 98122, USA",47.6179931,-122.3209666
336,"27040 Pacific HWY S, Kent, WA 98032, USA",47.3582805,-122.3080228
337,"170 KING ST, SEATTLE, WA 98104, USA",47.598432,-122.332055
338,"2303 N 45TH ST, Seattle, WA 98103, USA",47.6612631,-122.3311202
339,"27040A PACIFIC HWY S, KENT, WA 98032, USA",,
340,"81 S TOBIN ST, RENTON, WA 98057, USA",47.4836817,-122.216555
341,"4135 UNIVERSITY WAY NE, Seattle, WA 98105, USA",47.6579357,-122.3133901
342,"4541 UNIVERSITY WAY NE, Seattle, WA 98105, USA",47.6624501,-122.3132863
343,"4139 UNIVERSITY WAY NE, Seattle, WA 98105, USA",47.6579998,-122.3133884
344,"8601 RAINIER AVE S, SEATTLE, WA 98118, USA",47.5256237,-122.2709224
345,"12302 NE 8TH ST, Bellevue, WA 98005, USA",47.6177486,-122.1766449
346,"1 LAKE ST, KIRKLAND, WA 98033, USA",47.6756509,-122.2068162
347,"19235 INTERNATIONAL BLVD, SEATAC, WA 98188, USA",47.429637,-122.296263
348," SEA-TAC AIRPORT, ConD, Seattle, WA 98158, USA",,
349,"19300 INTERNATIONAL BLVD, SEATAC, WA 98158, USA",47.4291785,-122.2930808
350,"17801 INTERNATIONAL BLVD, 1, SEATAC, WA 98158, USA",47.4439852,-122.3024708
351,"1301 SW 16th ST, Renton, WA 98057, USA",47.4647479,-122.2346405
352,"23852 SE KENT KANGLEY RD NW, 323, MAPLE VALLEY, WA 98038, USA",,
353,"23852 SE KENT KANGLEY RD, 323, MAPLE VALLEY, WA 98038, USA",,
354,"7912 7TH AVE S, SEATTLE, WA 98108, USA",47.5316724,-122.3250758
355,"501 3RD AVE, SEATTLE, WA 98104, USA",47.6020817,-122.3310408
356,"10004 SW BANK RD, VASHON ISLAND, WA 98070, USA",47.4475961,-122.4620197
357,"2302 1ST AVE, SEATTLE, WA 98121, USA",47.6136323,-122.346621
358,"3624 LEARY WAY NW, Seattle, WA 98107, USA",47.6540138,-122.3596631
359,"18025 NE 116TH TER, Redmond, WA 98052, USA",,
360,"21851 MARINE VIEW DR S, DES MOINES, WA 98198, USA",47.4059513,-122.3253064
361,"4621 NE SUNSET BLVD, Renton, WA 98059, USA",47.5036984,-122.1573342
362,"2550 32ND AVE W, Seattle, WA 98199, USA",47.6425131,-122.397942
363,"17171 BOTHELL WAY NE, LAKE FOREST PARK, WA 98155, USA",47.754757,-122.28032
364,"3925 236TH AVE NE, REDMOND, WA 98053, USA",47.6454131,-122.026641
365,"17801 INTERNATIONAL BLVD, SEATAC, WA 98158, USA",47.4417426,-122.3009614
366,"629 PIKE ST, SEATTLE, WA 98101, USA",47.6113383,-122.3334588
367,"2800 NE 200TH ST, SHORELINE, WA 98155, USA",47.7744818,-122.3003364
368,"850 NW 85TH ST, Seattle, WA 98117, USA",47.6908235,-122.3674327
369,"10256 16TH AVE SW, A, Seattle, WA 98146, USA",,
370,"4423 RAINIER AVE S, SEATTLE, WA 98118, USA",47.56356,-122.2882528
371,"10115 MAIN ST, BOTHELL, WA 98011, USA",47.7599499,-122.2047651
372,"11212 NE 112TH ST, Kirkland, WA 98033, USA",47.7013177,-122.1921924
373,"1410 18TH AVE, SEATTLE, WA 98122, USA",47.6132641,-122.308691
374,"17140 135TH AVE NE, WOODINVILLE, WA 98072, USA",47.7523227,-122.1589696
375,"137 SW 153RD ST, BURIEN, WA 98166, USA",47.4656635,-122.3354217
376,"2425 4TH AVE S, SEATTLE, WA 98134, USA",47.581026,-122.3295429
377,"14300 AURORA AVE N, SEATTLE, WA 98133, USA",47.732502,-122.3446327
378,"17832 108TH AVE SE, RENTON, WA 98055, USA",47.442126,-122.1964556
379,"14820 AMBAUM BLVD SW, BURIEN, WA 98166, USA",47.4696247,-122.3463029
380,"85 PIKE ST, Seattle, WA 98101, USA",47.6085012,-122.340675
381,"21904 MARINE VIEW DR S, B, DES MOINES, WA 98198, USA",,
382,"450 NE 100TH ST, SEATTLE, WA 98125, USA",47.7018157,-122.3235387
383,"2742 ALKI AVE SW, 100, SEATTLE, WA 98116, USA",47.5788221,-122.4112033
384,"5000 SW SPOKANE ST, SEATTLE, WA 98116, USA",47.5725888,-122.3966079
385,"4701 SW ADMIRAL WAY, SEATTLE, WA 98116, USA",47.5808745,-122.392074
386,"4736 40TH AVE SW, Seattle, WA 98116, USA",47.5600035,-122.3824681
387,"2808 ALKI AVE SW, SEATTLE, WA 98116, USA",47.5783826,-122.412378
388,"2666 ALKI AVE SW, SEATTLE, WA 98116, USA",47.5795494,-122.4087986
389,"11264 20TH AVE S, BURIEN, WA 98168, USA",47.5009783,-122.3072158
390,"1205 S VALE ST, SEATTLE, WA 98108, USA",47.54902,-122.3171131
391,"22303 MARINE VIEW DR S, DES MOINES, WA 98198, USA",47.401713,-122.3248285
392,"1645 140TH AVE NE, BELLEVUE, WA 98005, USA",47.6257713,-122.1550311
393,"4605 NE 4TH ST, #4, RENTON, WA 98059, USA",,
394,"4214 UNIVERSITY WAY NE, Seattle, WA 98105, USA",47.6587941,-122.3130382
395,"12404 42ND AVE S, Seattle, WA 98168, USA",47.5150416,-122.2807418
396,"7650 SE 27TH ST, STE 100, MERCER ISLAND, WA 98040, USA",,
397,"1712 N 45TH ST, SEATTLE, WA 98103, USA",47.6614949,-122.3369848
398,"15220 NE SHEN ST, REDMOND, WA 98052, USA",47.6354314,-122.137358
399,"19030 28TH AVE S, SEATAC, WA 98188, USA",47.4322339,-122.2974928
400,"1811 HOWARD RD, 106, AUBURN, WA 98002, USA",,
401,"600 5TH AVE S, 511, SEATTLE, WA 98104, USA",,
402,"310 MILWAUKEE BLVD N, Pacific, WA 98047, USA",47.2710196,-122.2485859
403,"4545 17TH AVE NE, Seattle, WA 98105, USA",47.6620969,-122.3093859
404,"2106 NE 47TH ST, SEATTLE, WA 98105, USA",47.6633187,-122.3049984
405,"1805 NE 47TH ST, Seattle, WA 98105, USA",47.6627945,-122.3081163
406,"4510 21ST AVE NE, Seattle, WA 98105, USA",47.6616739,-122.3051502
407,"4710 19TH AVE NE, Seattle, WA 98105, USA",47.6632933,-122.3068132
408,"1616 NE 50TH ST, SEATTLE, WA 98105, USA",47.6650866,-122.3100246
409,"201 E MEEKER ST, KENT, WA 98032, USA",47.3817307,-122.2322041
410,"617 BROADWAY E, SEATTLE, WA 98102, USA",47.6248147,-122.3211555
411,"801 E THOMAS ST, A, SEATTLE, WA 98102, USA",,
412,"1528 NW MARKET ST, SEATTLE, WA 98107, USA",47.6688524,-122.3778728
413,"1629 QUEEN ANNE AVE N, SEATTLE, WA 98109, USA",47.6344754,-122.3573688
414,"17171 Bothell WAY NE, #906, Lake Forest Park, WA 98155, USA",,
415,"7617 AURORA AVE N, SEATTLE, WA 98103, USA",47.684568,-122.3447119
416,"6966 COAL CREEK PKWY SE, NEWCASTLE, WA 98059, USA",47.5382199,-122.1652909
417,"10822 ROOSEVELT WAY NE, Seattle, WA 98125, USA",47.7082253,-122.317389
418,"1537 DUVALL AVE NE, Renton, WA 98059, USA",47.5061673,-122.1572593
419,"17450 SE 272ND ST, COVINGTON, WA 98042, USA",47.3585792,-122.1077847
420,"17200 140TH AVE SE, Renton, WA 98058, USA",47.4485215,-122.1537127
421,"401 ELLINGSON RD, PACIFIC, WA 98047, USA",47.2721647,-122.256925
422,"21020 84TH AVE S, Kent, WA 98032, USA",47.4130781,-122.2278235
423,"12206 JUANITA DR NE, KIRKLAND, WA 98034, USA",47.7098807,-122.2375222
424,"15505 MAIN ST NE, Duvall, WA 98019, USA",47.740351,-121.9863959
425,"18333 BOTHELL WAY NE, #105, BOTHELL, WA 98011, USA",,
426,"5210 ROOSEVELT WAY NE, Seattle, WA 98105, USA",47.6667783,-122.317145
427,"2205 7TH AVE, SEATTLE, WA 98121, USA",47.6167987,-122.3410074
428,"2121 8TH AVE, SEATTLE, WA 98121, USA",47.6166473,-122.3390636
429,"16331 NE 72ND WAY, REDMOND, WA 98052, USA",47.6696834,-122.1421154
430,"320 108TH AVE NE, BELLEVUE, WA 98004, USA",47.6132814,-122.1958121
431,"18460 NE 76TH ST, REDMOND, WA 98052, USA",47.6732074,-122.0943812
432,"18340 NE 76TH ST, REDMOND, WA 98052, USA",47.6732039,-122.0955543
433,"325 9TH AVE N, SEATTLE, WA 98109, USA",47.6215436,-122.340142
434,"207 BOREN AVE N, SEATTLE, WA 98109, USA",47.6203412,-122.3362548
435,"325 EASTLAKE AVE E, 2, SEATTLE, WA 98109, USA",,
436,"2031 7TH AVE, SEATTLE, WA 98121, USA",47.6153429,-122.3388873
437,"2101 7TH AVE, SEATTLE, WA 98121, USA",47.6155767,-122.3395343
438,"2200 7TH AVE, SEATTLE, WA 98121, USA",47.616738,-122.340113
439,"10450 NE 10TH ST, BELLEVUE, WA 98004, USA",47.6197325,-122.2004775
440,"10550 NE 10TH ST, BELLEVUE, WA 98004, USA",47.6197343,-122.1996526
441,"400 9TH AVE N, SEATTLE, WA 98109, USA",47.6221812,-122.3393449
442,"440 TERRY AVE N, SEATTLE, WA 98109, USA",47.6229503,-122.3365149
443,"345 BOREN AVE, SEATTLE, WA 98109, USA",47.6046579,-122.3210043
444,"2121 7TH AVE, SEATTLE, WA 98121, USA",47.6160394,-122.3401372
445,"425 106TH AVE NE, BELLEVUE, WA 98004, USA",47.614232,-122.1994308
446,"500 BOREN AVE N, SEATTLE, WA 98109, USA",47.623696,-122.3354646
447,"13537 AURORA AVE N, SEATTLE, WA 98133, USA",47.7278337,-122.3458213
448,"11710 118th AVE NE, B, KIRKLAND, WA 98034, USA",,
449,"515 WESTLAKE AVE N, SEATTLE, WA 98109, USA",47.6242924,-122.3391187
450,"6401 12TH AVE NE, Seattle, WA 98115, USA",47.6752743,-122.3166359
451,"1260 MERCER ST, SEATTLE, WA 98109, USA",47.6246462,-122.331293
452,"13201 AURORA AVE N, B, SEATTLE, WA 98133, USA",,
453,"500 9th AVE N, SEATTLE, WA 98109, USA",47.6238491,-122.3391194
454,"202 WESTLAKE AVE N, SEATTLE, WA 98109, USA",47.620128,-122.3380725
455,"7400 166TH AVE NE, REDMOND, WA 98052, USA",47.6703944,-122.1182519
456,"6244 185th AVE NE, Redmond, WA 98052, USA",47.6614778,-122.0941683
457,"2301 5TH AVE, SEATTLE, WA 98121, USA",47.6162157,-122.3439861
458,"555 108TH AVE NE, BELLEVUE, WA 98004, USA",47.6148804,-122.1968646
459,"555 108th AVE NE, BELLEVUE, WA 98004, USA",47.6148804,-122.1968646
460,"85 106TH AVE NE, BELLEVUE, WA 98004, USA",47.6109371,-122.1989456
461,"12521 128TH LN NE, KIRKLAND, WA 98034, USA",47.7129216,-122.1711992
462,"333 108TH AVE NE, BELLEVUE, WA 98004, USA",47.6136167,-122.1970275
463,"321 TERRY AVE N, SEATTLE, WA 98109, USA",47.6214504,-122.3375495
464,"426 TERRY AVE N, SEATTLE, WA 98109, USA",47.6226138,-122.3362007
465,"6050 E MARGINAL WAY S, SEATTLE, WA 98108, USA",47.5468145,-122.3319667
466,"20202 84TH AVE S, KENT, WA 98032, USA",47.4197592,-122.2266197
467,"1802 A ST SE, E, AUBURN, WA 98002, USA",,
468,"4351 8TH AVE NW, SEATTLE, WA 98107, USA",47.6602161,-122.3665815
469,"1513 W MEEKER ST, KENT, WA 98032, USA",47.3815106,-122.2540727
470,"11626 DES MOINES MEMORIAL DR S, BURIEN, WA 98168, USA",47.4989557,-122.3070211
471,"1525 A ST NE, AUBURN, WA 98002, USA",47.321908,-122.2295311
472,"14356 AURORA AVE N, SEATTLE, WA 98133, USA",47.7339391,-122.3445722
473,"13590 NE VILLAGE SQUARE DR, 1010, WOODINVILLE, WA 98072, USA",,
474,"19501 144TH AVE NE, C-400, WOODINVILLE, WA 98072, USA",,
475,"12609 AMBAUM BLVD SW, BURIEN, WA 98146, USA",47.4899473,-122.3504845
476,"3600 SOUTHCENTER PKWY, TUKWILA, WA 98188, USA",47.4389015,-122.2616822
477,"3505 FACTORIA BLVD SE, Bellevue, WA 98006, USA",47.5789855,-122.1701152
478,"426 RAMSEY WAY, KENT, WA 98032, USA",,
479,"10006 AURORA AVE N, Seattle, WA 98133, USA",47.7017152,-122.3425001
480,"600 PINE ST, SEATTLE, WA 98101, USA",47.6125289,-122.335194
481,"17640 GARDEN WAY NE, Woodinville, WA 98072, USA",47.7559095,-122.1541641
482,"14615 15TH AVE NE, SHORELINE, WA 98155, USA",47.7351869,-122.3130742
483,"520 S King ST, SEATTLE, WA 98104, USA",47.5984623,-122.3267286
484,"219 BROADWAY E, SEATTLE, WA 98102, USA",47.6205327,-122.321342
485,"2818 Thorndyke AVE W, SEATTLE, WA 98199, USA",47.6452134,-122.3826051
486,"5503 M L KING JR WAY S, SEATTLE, WA 98118, USA",,
487,"15321 MAIN ST NE, 201, DUVALL, WA 98019, USA",,
488,"16114 NE 87th st 16114 NE 87th st, redmond, WA 98052, USA",,
489,"2201 140TH AVE NE, BELLEVUE, WA 98005, USA",47.6298491,-122.1544147
490,"553 28TH AVE, SEATTLE, WA 98122, USA",47.6075736,-122.2959758
491,"2536 ALKI AVE SW, SEATTLE, WA 98116, USA",47.5804548,-122.4066648
492,"18394 REDMOND WAY, REDMOND, WA 98052, USA",47.662089,-122.0952947
493,"26035 104TH AVE SE, KENT, WA 98030, USA",47.3676704,-122.204808
494,"2331 140TH AVE NE, A1, BELLEVUE, WA 98005, USA",,
495,"7520 35TH AVE NE, SEATTLE, WA 98115, USA",47.683759,-122.2902078
496,"2401 S PLUM ST, SEATTLE, WA 98144, USA",47.5853694,-122.3014504
497,"235 SUMMIT AVE E, SEATTLE, WA 98102, USA",47.6207259,-122.325462
498,"1106 8TH AVE AV, Seattle, WA 98101, USA",,
499,"1424 11TH AVE, E, SEATTLE, WA 98122, USA",,
500,"19510 144TH AVE NE, C-1, WOODINVILLE, WA 98072, USA",,
501,"2121 1ST AVE, 105, SEATTLE, WA 98121, USA",,
502,"5306 BALLARD AVE NW, SEATTLE, WA 98107, USA",47.6666919,-122.3831346
503,"1600 7TH AVE, #105, SEATTLE, WA 98101, USA",47.6133741,-122.3346773
504,"1115 12TH AVE, SEATTLE, WA 98122, USA",47.6120238,-122.316993
505,"2003 WESTERN AVE, 110A, SEATTLE, WA 98121, USA",47.6109176,-122.344591
506,"1087 LAKE WASHINGTON BLVD N, RENTON, WA 98056, USA",47.5036349,-122.2043924
507,"4530 UNIVERSITY WAY NE, Seattle, WA 98105, USA",47.6622151,-122.3129367
508,"5327 BALLARD AVE NW, SEATTLE, WA 98107, USA",47.6670338,-122.384168
509,"28717 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.3438613,-122.3126963
510,"938 110TH AVE NE, 1, BELLEVUE, WA 98004, USA",,
511,"20010 BALLINGER WAY NE, SHORELINE, WA 98155, USA",47.7751193,-122.309343
512,"150 SW 160TH ST, BURIEN, WA 98166, USA",47.459955,-122.3362182
513,"26220 116TH AVE SE, #103, KENT, WA 98030, USA",,
514,"2 B ST SE, AUBURN, WA 98002, USA",47.3072733,-122.2273196
515,"12621 RENTON AVE S, #C, SEATTLE, WA 98178, USA",,
516,"2323 SW 336 ST, Federal Way, WA 98023, USA",,
517,"1830 130TH AVE NE, BELLEVUE, WA 98005, USA",47.6269561,-122.1665603
518,"3809 NE 4TH ST, RENTON, WA 98056, USA",47.4882718,-122.1671753
519,"601 SW 153RD ST, Seattle, WA 98166, USA",47.465724,-122.3422091
520,"3438 Stoluckquamish LN, Arlington, WA 98223, USA",48.2135319,-122.1848541
521,"717 SW 148TH ST, Burien, WA 98166, USA",47.4700975,-122.3439135
522,"8412 GREENWOOD AVE N, Seattle, WA 98103, USA",47.6902592,-122.3551066
523,"1041 S KING ST, SEATTLE, WA 98104, USA",47.598233,-122.3178326
524,"4611 36TH AVE SW, SEATTLE, WA 98126, USA",47.5617127,-122.3777685
525,"7691 SE 27TH ST, Mercer Island, WA 98040, USA",47.586441,-122.2353367
526,"10735 AURORA AVE N, SEATTLE, WA 98133, USA",47.7077766,-122.3452543
527,"14625 NE 24TH ST, BELLEVUE, WA 98007, USA",47.6307257,-122.1451624
528,"15600 NE 8TH ST, O16, BELLEVUE, WA 98008, USA",,
529,"1900 W NICKERSON ST, SEATTLE, WA 98119, USA",47.657156,-122.3797826
530,"2201 ALASKAN WAY, Seattle, WA 98121, USA",47.6107103,-122.347917
531,"135 LAKE ST S, Kirkland, WA 98033, USA",47.6742361,-122.206514
532,"421 S 227TH ST, DES MOINES, WA 98198, USA",47.397433,-122.3286503
533,"2524 16TH AVE, SEATTLE, WA 98144, USA",47.580325,-122.3112932
534,"1640 S 318TH ST, STE A, FEDERAL WAY, WA 98003, USA",,
535,"17651 1st AVE S, 105, NORMANDY PARK, WA 98148, USA",,
536,"123 SW 152ND ST, BURIEN, WA 98166, USA",47.4666873,-122.3349141
537,"801 C ST SW, Auburn, WA 98001, USA",47.3006436,-122.2327529
538,"12637 NE WOODINVILLE DR, 102, WOODINVILLE, WA 98072, USA",,
539,"314 BROADWAY E, SEATTLE, WA 98102, USA",47.6215894,-122.3205911
540,"324 BROADWAY E, SEATTLE, WA 98102, USA",47.6218549,-122.320498
541,"3312 AUBURN WAY S, #E, AUBURN, WA 98092, USA",,
542,"17610 99TH AVE SW, VASHON ISLAND, WA 98070, USA",,
543,"621 BROADWAY E, SEATTLE, WA 98102, USA",47.6249444,-122.3212821
544,"96 FRONT ST N, Issaquah, WA 98027, USA",47.5312742,-122.0363832
545,"9000 HOLMAN RD NW, SEATTLE, WA 98117, USA",47.6944719,-122.3750567
546,"25414 104th AVE SE, 4, KENT, WA 98030, USA",,
547,"516 228TH AVE NE, SAMMAMISH, WA 98074, USA",47.6141923,-122.0337539
548,"10120 SE 260TH ST, 106, KENT, WA 98030, USA",,
549,"2245 148TH AVE NE, BELLEVUE, WA 98007, USA",47.6307687,-122.1449426
550,"17250 REDMOND WAY, REDMOND, WA 98052, USA",47.6708704,-122.1108842
551,"14125 SE 171ST WAY, RENTON, WA 98058, USA",47.446867,-122.152258
552,"15025 SE 117TH ST, Renton, WA 98059, USA",47.4971403,-122.1388805
553,"456 SW MT SI BLVD, North Bend, WA 98045, USA",47.4884141,-121.7915891
554,"11523 AVONDALE RD NE, 107, REDMOND, WA 98052, USA",,
555,"1441 D ST NE, AUBURN, WA 98002, USA",47.3198579,-122.2248809
556,"17790 SOUTHCENTER PKWY, SEATTLE, WA 98188, USA",,
557,"1801 S 320TH ST, FEDERAL WAY, WA 98003, USA",47.3147845,-122.3104264
558,"375 SE GRADY WAY, C, RENTON, WA 98057, USA",,
559,"3520 FACTORIA BLVD SE, BELLEVUE, WA 98006, USA",47.5788612,-122.1683452
560,"13856 BEL RED RD, BELLEVUE, WA 98005, USA",47.624202,-122.1549714
561,"17024 SE 272ND ST, COVINGTON, WA 98042, USA",47.358441,-122.1139952
562,"25442 104TH AVE SE, KENT, WA 98030, USA",47.3737845,-122.2018499
563,"2801 ALASKAN WAY, SEATTLE, WA 98121, USA",47.6147937,-122.3550746
564,"405 W MERCER ST, Seattle, WA 98119, USA",47.6244475,-122.3622299
565,"900 NE 65TH ST, B, SEATTLE, WA 98115, USA",47.6759615,-122.3180522
566,"800 CONVENTION PL, Seattle, WA 98101, USA",47.6111654,-122.3319931
567,"800 CONVENTION PL, FLOOR, SEATTLE, WA 98101, USA",,
568,"800 CONVENTION PL, SEATTLE, WA 98101, USA",47.6111654,-122.3319931
569,"17045 SOUTHCENTER PKWY, TUKWILA, WA 98188, USA",47.4504492,-122.2632356
570,"5401 20TH AVE NW, Seattle, WA 98107, USA",47.6675017,-122.3823175
571,"5240 UNIVERSITY WAY NE, #A, SEATTLE, WA 98105, USA",47.6676581,-122.312813
572,"10246 MAIN ST, C, BELLEVUE, WA 98004, USA",,
573,"12053 124TH AVE NE, Kirkland, WA 98034, USA",47.7063918,-122.1771013
574,"3701 SW 104TH ST, SEATTLE, WA 98146, USA",47.5095509,-122.378908
575,"140 15TH AVE NE, AUBURN, WA 98002, USA",,
576,"15115 NE 24TH ST, REDMOND, WA 98052, USA",47.6312908,-122.1390416
577,"705 SW MT SI BLVD, North Bend, WA 98045, USA",47.4869539,-121.79313
578,"34404 16TH AVE S, FEDERAL WAY, WA 98003, USA",47.2932694,-122.3128648
579,"15822 1ST AVE S, Seattle, WA 98148, USA",47.5228934,-122.3348648
580,"6610 S 211TH ST, KENT, WA 98032, USA",47.4132674,-122.251313
581,"4700 SW DASH POINT RD, FEDERAL WAY, WA 98023, USA",47.3271584,-122.3922538
582,"7200 164TH AVE NE, REDMOND, WA 98052, USA",47.6688283,-122.1203414
583,"17821 1ST AVE S, NORMANDY PARK, WA 98148, USA",47.4427639,-122.3347656
584,"5607 RAINIER AVE S, SEATTLE, WA 98118, USA",47.5516932,-122.2782189
585,"27 15TH ST NE, Auburn, WA 98002, USA",47.3211481,-122.2292388
586,"1403 NW SAMMAMISH RD, Issaquah, WA 98027, USA",47.5516,-122.0596298
587,"7301 DELRIDGE WAY SW, SEATTLE, WA 98106, USA",47.5371169,-122.3616287
588,"5620 M L KING JR WAY S, Seattle, WA 98118, USA",,
589,"950 N 85TH ST, SEATTLE, WA 98103, USA",47.6908754,-122.3451304
590,"2900 NE 3RD ST, Renton, WA 98056, USA",47.487844,-122.1798968
591,"27202 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.357775,-122.309268
592,"665 23RD AVE, Seattle, WA 98122, USA",47.6078426,-122.3032724
593,"35505 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.2835456,-122.3216471
594,"13055 NE 70TH PL, Kirkland, WA 98033, USA",47.6665906,-122.1644387
595,"11611 NE 8TH ST, Bellevue, WA 98005, USA",47.6169262,-122.1848777
596,"800 FRONT ST N, ISSAQUAH, WA 98027, USA",47.5384797,-122.0361889
597,"24001 PACIFIC HWY S, Kent, WA 98032, USA",47.3863641,-122.2962856
598,"31855 PACIFIC HWY S, Federal Way, WA 98003, USA",47.3154094,-122.3138383
599,"9015 WILLOWS RD NE, Redmond, WA 98052, USA",47.6824204,-122.143529
600,"24014 116TH AVE SE, KENT, WA 98030, USA",47.3867109,-122.1866688
601,"13948 NE 20TH ST, BELLEVUE, WA 98005, USA",47.6282401,-122.154312
602,"1901 NE 205TH ST, SHORELINE, WA 98155, USA",47.7770857,-122.3078342
603,"3648 AUBURN WAY N, AUBURN, WA 98002, USA",47.3397757,-122.2221895
604,"3910 S 320TH ST, Auburn, WA 98001, USA",47.3154689,-122.2842283
605,"11450 NE 124TH ST, KIRKLAND, WA 98034, USA",47.711674,-122.1870718
606,"13023 NE 175TH ST, Woodinville, WA 98072, USA",47.7541902,-122.165849
607,"15252 PACIFIC HWY S, Seattle, WA 98188, USA",,
608,"312 ROOSEVELT AVE, ENUMCLAW, WA 98022, USA",47.1988502,-121.9820465
609,"15520 NE WOODINVILLE DUVALL RD, Woodinville, WA 98072, USA",47.761642,-122.1324224
610,"16616 NE 32ND ST, BELLEVUE, WA 98008, USA",47.6394233,-122.1179457
611,"334 1ST AVE N, SEATTLE, WA 98109, USA",47.6219014,-122.3539905
612,"4500 9TH AVE NE, SEATTLE, WA 98105, USA",47.6616999,-122.3181103
613,"4058 FACTORIA SQUARE MALL SE, H2, BELLEVUE, WA 98006, USA",,
614,"112 W 2ND ST, NORTH BEND, WA 98045, USA",47.4958564,-121.7850979
615,"221 1ST AVE S, Seattle, WA 98104, USA",47.600165,-122.3344018
616,"1101 ALASKAN WAY, 201, Seattle, WA 98101, USA",,
617,"12033 124TH AVE NE, KIRKLAND, WA 98034, USA",47.706318,-122.1766564
618,"23822 104TH AVE SE, KENT, WA 98031, USA",47.3881522,-122.2021018
619,"6412 PHINNEY AVE N, SEATTLE, WA 98103, USA",47.675858,-122.354144
620,"5041 RAINIER AVE S, 102, SEATTLE, WA 98118, USA",47.5560341,-122.283918
621,"2012 S 320TH ST, C, FEDERAL WAY, WA 98003, USA",,
622,"6717 ROOSEVELT WAY NE, 1, SEATTLE, WA 98115, USA",,
623,"2201 EASTLAKE AVE E, A, SEATTLE, WA 98102, USA",47.6384288,-122.3261181
624,"19151 144TH AVE NE, 1, WOODINVILLE, WA 98072, USA",,
625,"33429 SE REDMOND FALL CITY RD, FALL CITY, WA 98024, USA",47.5685365,-121.8931772
626,"3801 STONE WAY N, SEATTLE, WA 98103, USA",47.6531846,-122.3435513
627,"906 Alaskan Way, 103, Seattle, WA 98104, USA",,
628,"3121 E MADISON ST, #101, Seattle, WA 98112, USA",,
629,"14419 GREENWOOD AVE N, #C, SEATTLE, WA 98133, USA",,
630,"6725 NE ARROWHEAD DR, KENMORE, WA 98028, USA",47.7366823,-122.2516986
631,"731 WESTLAKE AVE N, SEATTLE, WA 98109, USA",47.6264312,-122.3394539
632,"12348 NE 115TH PL, KIRKLAND, WA 98033, USA",47.7030103,-122.1762157
633,"915 E PINE ST, Seattle, WA 98122, USA",47.6151211,-122.3198707
634,"14959 NE 95TH ST, Redmond, WA 98052, USA",47.6858174,-122.1411223
635,"238 CENTRAL WAY, KIRKLAND, WA 98033, USA",47.6772895,-122.2043543
636,"29231 132ND AVE SE, AUBURN, WA 98092, USA",47.3393927,-122.1656522
637,"2311 CALIFORNIA AVE SW, Seattle, WA 98116, USA",47.5825553,-122.3866909
638,"2523 5th AVE, SEATTLE, WA 98121, USA",47.6177081,-122.3462629
639,"1099 STEWART ST, 102, SEATTLE, WA 98101, USA",47.6167442,-122.3326615
640,"101 STEWART ST, 102, Seattle, WA 98101, USA",,
641,"10601 S 16th AVE SW, SEATTLE, WA 98146, USA",47.5083874,-122.3554483
